,game_id,fg_scored,fg_missed,turnover,personal_foul,violation,substitution,time_out,jump_ball,ejection,end_of_period,else,team_name_home,reb_home,pts_home,wl_home,ast_home,tov_home,pf_home,plus_minus_home,game_year,off_rebounds_home
206,11500013,2,3,0,0,0,0,2,0,0,0,0,Memphis Grizzlies,47.0,92.0,W,16.0,24.0,28.0,3,2015,7
207,11500014,5,2,0,1,0,0,0,0,0,0,2,Detroit Pistons,41.0,112.0,L,25.0,20.0,28.0,-3,2015,8
208,11500017,2,2,1,0,0,0,0,0,0,0,0,Cleveland Cavaliers,39.0,96.0,L,28.0,18.0,29.0,-2,2015,5
209,11500018,4,2,1,1,0,0,0,0,0,0,0,Minnesota Timberwolves,27.0,99.0,L,23.0,16.0,14.0,-23,2015,8
210,11500019,6,7,0,1,0,0,0,0,0,0,1,Houston Rockets,63.0,109.0,W,24.0,14.0,23.0,27,2015,14
211,11500020,3,6,3,1,0,0,0,0,0,0,1,Phoenix Suns,55.0,102.0,W,21.0,21.0,27.0,4,2015,13
212,11500022,4,3,0,1,0,0,0,0,0,0,1,Miami Heat,39.0,97.0,L,22.0,22.0,24.0,-3,2015,8
213,11500023,5,3,0,2,0,0,0,0,0,0,1,Philadelphia 76ers,42.0,115.0,W,22.0,19.0,26.0,1,2015,10
214,11500025,0,7,0,1,0,0,0,0,0,0,0,Denver Nuggets,42.0,112.0,W,24.0,12.0,29.0,18,2015,8
215,11500026,2,3,0,3,0,0,0,0,0,0,0,Portland Trail Blazers,48.0,118.0,W,25.0,20.0,25.0,17,2015,8
216,11500027,2,2,2,2,0,0,0,0,0,0,0,Sacramento Kings,47.0,95.0,W,26.0,23.0,18.0,3,2015,8
217,11500029,6,4,1,0,0,0,0,0,0,0,0,Detroit Pistons,43.0,83.0,L,19.0,22.0,24.0,-10,2015,11
218,11500031,5,2,0,0,0,0,0,0,0,0,0,Washington Wizards,39.0,104.0,L,17.0,12.0,20.0,-11,2015,7
219,11500032,0,1,0,3,0,0,1,0,0,0,0,New Orleans Pelicans,44.0,93.0,L,15.0,14.0,26.0,-10,2015,5
220,11500033,2,2,0,1,0,0,0,0,0,0,1,Indiana Pacers,46.0,97.0,W,19.0,9.0,12.0,5,2015,5
221,11500035,3,3,0,2,0,0,0,0,0,0,1,Phoenix Suns,44.0,101.0,W,20.0,10.0,24.0,16,2015,8
222,11500036,2,2,2,2,0,0,0,0,0,0,0,Philadelphia 76ers,49.0,97.0,W,25.0,16.0,29.0,2,2015,8
223,11500037,2,3,1,2,0,0,0,0,0,0,0,Minnesota Timberwolves,38.0,105.0,L,20.0,14.0,17.0,-9,2015,8
224,11500038,2,4,0,1,0,0,0,0,0,0,1,Sacramento Kings,41.0,94.0,W,20.0,13.0,16.0,4,2015,7
225,11500039,2,2,2,1,0,0,0,0,0,0,0,Milwaukee Bucks,38.0,88.0,L,16.0,22.0,35.0,-29,2015,7
226,11500040,4,1,0,1,0,0,0,0,0,0,0,Charlotte Hornets,48.0,106.0,W,22.0,14.0,19.0,12,2015,6
227,11500042,5,3,1,3,0,0,0,0,0,0,1,Houston Rockets,43.0,119.0,L,26.0,14.0,25.0,-4,2015,12
228,11500044,0,0,1,0,0,0,0,0,0,0,0,Cleveland Cavaliers,29.0,81.0,L,19.0,17.0,20.0,-10,2015,1
229,11500046,1,1,0,3,0,0,0,0,0,0,3,Utah Jazz,47.0,81.0,L,13.0,14.0,23.0,-7,2015,5
230,11500047,2,2,1,1,0,0,0,0,0,1,0,New York Knicks,46.0,94.0,W,22.0,25.0,27.0,6,2015,7
231,11500048,2,3,0,1,0,0,0,0,0,0,1,Toronto Raptors,45.0,112.0,W,14.0,16.0,29.0,7,2015,6
232,11500049,3,7,0,1,0,0,0,0,0,0,0,Miami Heat,49.0,97.0,W,17.0,13.0,20.0,3,2015,11
233,11500050,2,4,1,2,0,0,1,0,0,0,1,Orlando Magic,53.0,95.0,W,22.0,15.0,22.0,3,2015,10
234,11500052,4,3,0,1,0,0,0,0,0,0,1,Indiana Pacers,40.0,101.0,W,16.0,14.0,20.0,4,2015,8
235,11500053,3,3,1,0,0,0,0,0,0,0,1,Oklahoma City Thunder,54.0,100.0,W,20.0,22.0,27.0,12,2015,7
236,11500054,2,2,2,1,0,0,1,0,0,0,0,Phoenix Suns,45.0,129.0,L,27.0,26.0,32.0,-6,2015,8
237,11500055,2,4,2,0,0,0,0,0,0,0,1,Los Angeles Lakers,42.0,100.0,L,17.0,14.0,27.0,-7,2015,8
238,11500057,6,1,1,3,1,0,0,0,0,0,3,Chicago Bulls,41.0,91.0,L,17.0,12.0,21.0,-23,2015,11
239,11500058,2,2,1,0,0,0,0,0,0,0,0,Minnesota Timberwolves,29.0,89.0,W,19.0,22.0,20.0,2,2015,5
240,11500059,1,7,0,1,0,0,0,0,0,0,0,Brooklyn Nets,44.0,105.0,L,22.0,15.0,18.0,-4,2015,9
241,11500060,0,2,0,0,0,0,0,0,0,0,1,Atlanta Hawks,48.0,100.0,W,24.0,16.0,26.0,14,2015,2
242,11500061,0,2,1,0,0,0,0,0,0,0,1,LA Clippers,40.0,71.0,L,17.0,22.0,30.0,-42,2015,3
243,11500062,1,2,1,0,0,0,0,0,0,0,0,Cleveland Cavaliers,34.0,85.0,L,22.0,23.0,31.0,-22,2015,4
244,11500063,4,0,0,0,0,0,0,0,0,0,0,Golden State Warriors,43.0,123.0,W,31.0,17.0,27.0,22,2015,4
245,11500064,3,4,2,2,0,0,1,0,0,0,2,Philadelphia 76ers,45.0,118.0,L,23.0,27.0,32.0,-9,2015,12
246,11500065,2,4,1,2,0,0,1,0,0,0,0,Memphis Grizzlies,52.0,94.0,W,16.0,19.0,22.0,16,2015,10
247,11500066,3,6,2,3,1,0,0,0,0,0,2,Denver Nuggets,62.0,106.0,W,21.0,18.0,22.0,25,2015,14
248,11500067,3,9,2,2,0,0,1,0,0,0,0,New York Knicks,52.0,101.0,W,24.0,9.0,25.0,6,2015,17
249,11500068,1,4,0,2,0,0,0,0,0,0,1,Dallas Mavericks,49.0,84.0,L,18.0,20.0,19.0,-7,2015,7
250,11500070,5,3,0,0,1,0,0,0,0,0,0,Charlotte Hornets,50.0,97.0,W,15.0,14.0,16.0,4,2015,8
251,11500071,1,5,0,1,0,0,0,0,0,0,0,New Orleans Pelicans,45.0,98.0,L,16.0,19.0,27.0,-9,2015,7
252,11500072,7,4,0,1,0,0,0,0,0,0,1,Houston Rockets,46.0,100.0,L,19.0,16.0,31.0,-5,2015,12
253,11500073,3,2,0,2,0,0,0,0,0,0,0,Los Angeles Lakers,36.0,85.0,W,18.0,5.0,20.0,15,2015,7
254,11500074,2,3,0,2,0,1,0,0,0,0,1,Milwaukee Bucks,48.0,101.0,L,25.0,14.0,23.0,-4,2015,7
255,11500075,0,3,0,0,0,0,0,0,0,0,0,Brooklyn Nets,42.0,92.0,W,21.0,20.0,27.0,1,2015,3
256,11500076,1,1,1,0,0,0,0,0,0,0,1,San Antonio Spurs,44.0,96.0,W,18.0,20.0,16.0,4,2015,3
257,11500077,2,3,1,2,0,0,0,1,0,0,0,Memphis Grizzlies,41.0,90.0,W,18.0,18.0,21.0,22,2015,8
258,11500079,4,5,1,1,0,0,0,0,0,0,0,Oklahoma City Thunder,49.0,111.0,W,25.0,17.0,24.0,13,2015,11
259,11500081,1,1,1,3,0,0,0,0,0,0,0,Atlanta Hawks,44.0,92.0,L,23.0,22.0,24.0,-9,2015,6
260,11500082,3,2,0,0,0,0,0,0,0,1,0,Charlotte Hornets,45.0,94.0,W,16.0,11.0,16.0,8,2015,6
261,11500083,1,2,2,3,0,0,1,0,0,0,1,Cleveland Cavaliers,51.0,103.0,W,22.0,13.0,22.0,6,2015,9
262,11500084,5,4,1,0,0,0,0,1,0,0,0,Houston Rockets,48.0,120.0,W,22.0,16.0,23.0,20,2015,10
263,11500085,4,4,0,1,0,0,1,0,0,0,0,Boston Celtics,39.0,111.0,W,26.0,23.0,26.0,6,2015,10
264,11500086,2,1,0,3,0,0,0,0,0,0,2,Los Angeles Lakers,48.0,104.0,W,22.0,13.0,21.0,2,2015,6
265,11500087,3,0,2,0,0,0,0,0,0,0,1,Chicago Bulls,52.0,103.0,W,22.0,14.0,26.0,9,2015,5
266,11500088,5,1,1,2,0,0,0,0,0,0,1,Milwaukee Bucks,53.0,106.0,W,21.0,24.0,30.0,18,2015,9
267,11500089,3,0,2,0,0,0,0,0,0,0,0,Utah Jazz,27.0,102.0,L,11.0,13.0,17.0,-11,2015,5
268,11500090,2,1,1,2,1,0,0,0,0,0,0,San Antonio Spurs,33.0,84.0,L,22.0,19.0,18.0,-20,2015,6
269,11500092,4,4,2,4,0,0,0,0,0,0,1,Orlando Magic,56.0,110.0,W,27.0,19.0,40.0,3,2015,14
270,11500093,3,3,0,2,0,0,0,0,0,0,0,Detroit Pistons,47.0,94.0,L,21.0,11.0,24.0,-5,2015,8
271,11500094,4,6,3,0,0,0,0,0,0,0,0,Dallas Mavericks,51.0,87.0,L,16.0,21.0,20.0,-12,2015,13
272,11500095,0,5,0,1,0,0,0,0,0,0,3,Atlanta Hawks,51.0,81.0,L,21.0,16.0,22.0,-1,2015,6
273,11500096,2,3,0,1,0,0,0,0,0,0,2,Miami Heat,49.0,110.0,W,24.0,10.0,19.0,5,2015,6
274,11500097,1,5,1,0,0,0,0,0,0,0,2,Indiana Pacers,52.0,98.0,W,23.0,10.0,14.0,12,2015,7
275,11500098,1,0,0,1,0,0,0,0,0,0,0,Utah Jazz,42.0,98.0,W,17.0,16.0,25.0,20,2015,2
276,11500099,4,0,0,2,0,0,0,0,0,0,0,Los Angeles Lakers,34.0,97.0,L,18.0,23.0,24.0,-39,2015,6
277,11500100,3,5,0,0,0,0,0,0,0,0,2,Boston Celtics,54.0,99.0,W,28.0,14.0,22.0,14,2015,8
278,11500101,5,2,0,0,0,0,0,0,0,0,0,LA Clippers,46.0,115.0,W,34.0,24.0,24.0,6,2015,7
279,11500102,3,4,2,1,0,0,0,0,0,0,4,Orlando Magic,51.0,86.0,W,24.0,17.0,24.0,10,2015,10
280,11500103,3,0,1,1,0,0,0,0,0,0,1,Chicago Bulls,52.0,103.0,W,25.0,13.0,20.0,1,2015,5
281,11500104,1,5,2,0,0,0,0,0,0,0,1,New Orleans Pelicans,44.0,93.0,W,18.0,14.0,28.0,3,2015,8
282,11500105,3,2,1,0,0,0,0,0,0,1,0,Minnesota Timberwolves,40.0,112.0,W,26.0,13.0,31.0,4,2015,7
283,11500106,4,9,1,2,0,0,0,0,0,0,0,Boston Celtics,67.0,81.0,W,20.0,18.0,24.0,16,2015,16
284,11500107,2,9,1,2,0,0,1,0,0,0,0,Toronto Raptors,54.0,92.0,W,19.0,11.0,21.0,10,2015,15
285,11500108,3,4,1,1,0,0,0,0,0,0,0,Detroit Pistons,41.0,115.0,W,32.0,14.0,21.0,28,2015,9
286,11500109,2,1,1,2,0,0,0,0,0,0,0,San Antonio Spurs,46.0,111.0,W,26.0,12.0,17.0,25,2015,6
287,11600001,6,4,0,4,0,0,0,0,0,0,0,Toronto Raptors,58.0,97.0,W,14.0,24.0,25.0,4,2016,14
288,11600004,3,4,0,3,0,0,0,0,0,1,1,Toronto Raptors,43.0,106.0,L,15.0,13.0,31.0,-2,2016,11
289,11600005,2,1,3,2,0,0,0,0,0,0,2,Chicago Bulls,48.0,91.0,L,22.0,22.0,26.0,-2,2016,8
290,11600006,2,1,0,1,0,0,0,0,0,0,0,Memphis Grizzlies,38.0,102.0,W,19.0,13.0,27.0,5,2016,4
291,11600007,2,4,2,3,0,0,0,0,0,0,1,Phoenix Suns,48.0,91.0,W,16.0,28.0,21.0,5,2016,11
292,11600009,2,4,1,0,0,0,0,0,0,0,0,Dallas Mavericks,49.0,95.0,W,21.0,12.0,27.0,7,2016,7
293,11600011,3,0,1,1,0,0,0,0,0,0,0,Philadelphia 76ers,47.0,92.0,W,23.0,24.0,18.0,3,2016,5
294,11600013,0,1,0,1,0,0,0,0,0,0,0,New Orleans Pelicans,44.0,96.0,L,24.0,14.0,18.0,-17,2016,2
295,11600016,1,1,0,1,0,0,0,0,0,0,0,Golden State Warriors,47.0,120.0,W,29.0,19.0,27.0,45,2016,3
296,11600017,0,2,1,0,0,0,0,0,0,0,0,Cleveland Cavaliers,42.0,117.0,W,30.0,13.0,26.0,15,2016,3
297,11600018,4,6,3,3,0,0,0,0,0,0,3,Phoenix Suns,47.0,99.0,L,16.0,17.0,25.0,-5,2016,16
298,11600019,0,3,2,2,0,0,0,0,0,0,0,LA Clippers,46.0,104.0,W,28.0,27.0,21.0,6,2016,7
299,11600021,2,4,1,1,0,0,0,0,0,0,0,Philadelphia 76ers,45.0,119.0,L,25.0,24.0,30.0,-6,2016,8
300,11600022,4,7,0,0,0,0,0,0,0,0,2,Indiana Pacers,55.0,115.0,W,26.0,20.0,23.0,7,2016,11
301,11600023,1,1,1,0,0,0,2,0,0,0,1,Memphis Grizzlies,36.0,83.0,L,16.0,10.0,23.0,-21,2016,5
302,11600024,2,3,0,0,0,0,0,0,0,0,0,Brooklyn Nets,37.0,101.0,W,21.0,15.0,17.0,7,2016,5
303,11600025,1,3,0,0,0,0,0,0,0,0,1,Charlotte Hornets,41.0,92.0,L,24.0,15.0,20.0,-15,2016,4
304,11600026,2,3,1,1,0,0,0,0,0,0,0,Golden State Warriors,45.0,105.0,W,22.0,24.0,19.0,9,2016,7
305,11600027,2,5,0,2,0,0,0,0,0,0,2,Portland Trail Blazers,56.0,115.0,W,16.0,14.0,22.0,5,2016,9
306,11600028,1,3,2,0,0,0,0,0,0,0,0,Los Angeles Lakers,47.0,97.0,L,21.0,18.0,24.0,-4,2016,6
307,11600030,0,3,2,2,0,0,0,0,0,0,1,Chicago Bulls,44.0,121.0,W,25.0,18.0,28.0,16,2016,7
308,11600031,2,3,0,0,1,0,1,0,0,0,0,New York Knicks,39.0,116.0,W,26.0,15.0,30.0,18,2016,6
309,11600032,2,2,0,0,0,0,0,0,0,0,0,Miami Heat,42.0,100.0,L,21.0,19.0,26.0,-9,2016,4
310,11600033,1,2,1,1,0,0,0,0,0,0,0,Cleveland Cavaliers,41.0,108.0,W,29.0,11.0,26.0,3,2016,5
311,11600034,2,5,2,2,0,0,0,0,0,0,0,Milwaukee Bucks,47.0,88.0,W,19.0,19.0,23.0,14,2016,11
312,11600035,3,0,0,1,0,0,0,0,0,0,0,San Antonio Spurs,41.0,102.0,W,24.0,14.0,24.0,11,2016,4
313,11600038,0,5,2,0,0,0,0,0,0,0,0,Charlotte Hornets,51.0,98.0,W,23.0,16.0,15.0,12,2016,7
314,11600039,5,5,2,0,0,0,0,0,0,0,0,New York Knicks,41.0,90.0,W,20.0,21.0,20.0,2,2016,12
315,11600040,0,3,2,2,0,0,0,0,0,0,0,Atlanta Hawks,45.0,99.0,W,22.0,18.0,20.0,6,2016,7
316,11600042,2,2,1,0,0,0,0,0,0,0,0,LA Clippers,30.0,94.0,L,18.0,14.0,28.0,-2,2016,5
317,11600044,1,4,1,1,0,1,0,0,0,0,1,Memphis Grizzlies,50.0,121.0,W,26.0,15.0,23.0,30,2016,7
318,11600045,2,1,0,4,0,0,0,0,0,0,2,Miami Heat,55.0,121.0,W,24.0,13.0,26.0,21,2016,7
319,11600046,4,2,2,1,0,0,1,0,0,0,0,Dallas Mavericks,52.0,114.0,W,25.0,15.0,19.0,5,2016,10
320,11600047,5,3,0,1,0,0,0,0,0,0,0,Los Angeles Lakers,46.0,106.0,L,19.0,13.0,25.0,-3,2016,9
321,11600048,2,3,0,3,0,0,0,0,0,0,0,Indiana Pacers,52.0,101.0,W,19.0,11.0,23.0,18,2016,8
322,11600049,4,5,1,1,0,0,0,0,0,0,2,Orlando Magic,51.0,89.0,L,17.0,23.0,23.0,-6,2016,11
323,11600050,0,0,1,3,0,0,0,1,0,0,1,Minnesota Timberwolves,42.0,105.0,W,22.0,16.0,20.0,17,2016,4
324,11600051,5,3,1,3,0,0,0,0,0,0,0,Utah Jazz,42.0,110.0,L,16.0,21.0,39.0,-1,2016,12
325,11600052,3,0,0,0,0,0,0,0,0,0,0,New Orleans Pelicans,42.0,104.0,L,27.0,16.0,27.0,-12,2016,3
326,11600053,2,3,0,1,0,0,0,0,0,0,0,Washington Wizards,47.0,100.0,W,22.0,7.0,21.0,21,2016,6
327,11600054,1,2,3,1,0,0,0,0,0,0,0,Oklahoma City Thunder,46.0,94.0,L,15.0,28.0,36.0,-16,2016,7
328,11600055,3,2,1,0,0,0,0,1,0,0,0,Brooklyn Nets,49.0,97.0,L,23.0,18.0,23.0,-3,2016,6
329,11600056,2,5,0,2,0,0,0,0,0,0,1,Atlanta Hawks,40.0,94.0,L,25.0,19.0,32.0,-5,2016,9
330,11600057,3,2,0,2,0,0,0,0,0,0,0,LA Clippers,42.0,109.0,W,24.0,11.0,30.0,1,2016,7
331,11600058,1,2,1,0,0,0,0,0,0,0,2,Los Angeles Lakers,31.0,104.0,L,31.0,13.0,19.0,-12,2016,4
332,11600059,2,3,1,0,0,0,0,0,0,0,0,Cleveland Cavaliers,33.0,94.0,L,24.0,21.0,15.0,-25,2016,6
333,11600061,2,1,3,2,0,0,0,0,0,0,0,Orlando Magic,51.0,114.0,W,24.0,25.0,25.0,8,2016,8
334,11600062,7,5,1,2,0,0,0,0,0,0,2,Chicago Bulls,60.0,118.0,W,28.0,22.0,21.0,10,2016,15
335,11600063,4,4,1,4,0,0,0,0,0,0,1,Denver Nuggets,60.0,128.0,L,28.0,17.0,26.0,-1,2016,13
336,11600065,5,3,3,0,0,0,0,0,0,0,1,San Antonio Spurs,47.0,100.0,L,20.0,19.0,19.0,-8,2016,11
337,11600066,3,2,0,1,0,0,0,0,0,0,1,Philadelphia 76ers,38.0,76.0,L,16.0,25.0,19.0,-21,2016,6
338,11600067,6,5,0,2,0,0,0,0,0,0,0,Houston Rockets,60.0,125.0,L,27.0,24.0,29.0,-9,2016,13
339,11600068,4,2,2,3,0,0,0,0,0,0,0,Los Angeles Lakers,38.0,107.0,L,21.0,17.0,21.0,-5,2016,11
340,11600069,1,3,0,0,0,0,1,0,0,0,0,Sacramento Kings,40.0,124.0,W,26.0,27.0,19.0,5,2016,5
341,11600070,5,5,3,2,0,0,0,0,0,0,0,New York Knicks,47.0,107.0,L,26.0,22.0,24.0,-12,2016,15
342,11600071,3,2,0,3,0,0,0,0,0,0,1,Miami Heat,36.0,96.0,L,23.0,14.0,20.0,-5,2016,8
343,11600072,1,2,0,1,0,0,0,0,0,0,0,Milwaukee Bucks,34.0,86.0,L,25.0,14.0,22.0,-21,2016,4
344,11600074,3,3,0,1,0,0,0,0,0,0,0,Oklahoma City Thunder,47.0,112.0,W,23.0,19.0,22.0,18,2016,7
345,11600075,2,6,0,1,0,0,0,0,0,0,2,Portland Trail Blazers,52.0,97.0,L,19.0,15.0,26.0,-9,2016,9
346,11600077,0,2,0,0,0,0,0,0,0,0,1,Utah Jazz,43.0,104.0,W,23.0,17.0,22.0,26,2016,2
347,11600078,5,5,0,0,0,0,0,0,0,0,2,Boston Celtics,55.0,120.0,W,25.0,25.0,23.0,21,2016,10
348,11600079,2,3,0,1,0,0,0,0,0,0,0,Detroit Pistons,49.0,102.0,W,23.0,14.0,17.0,24,2016,6
349,11600080,1,3,0,0,0,0,0,0,0,0,1,Cleveland Cavaliers,46.0,91.0,L,24.0,20.0,29.0,-5,2016,4
350,11600081,4,3,0,2,0,0,0,0,0,0,2,Oklahoma City Thunder,50.0,97.0,W,25.0,15.0,28.0,10,2016,9
351,11600082,2,1,3,3,0,0,0,0,0,0,0,Sacramento Kings,49.0,89.0,L,22.0,22.0,23.0,-3,2016,9
352,11600083,1,3,3,3,0,1,0,0,0,0,2,Atlanta Hawks,53.0,96.0,W,25.0,19.0,19.0,7,2016,10
353,11600084,3,3,0,1,0,0,0,0,0,0,0,Miami Heat,46.0,107.0,W,23.0,14.0,20.0,30,2016,7
354,11600085,3,5,2,2,0,0,0,0,0,0,0,Milwaukee Bucks,50.0,111.0,W,25.0,24.0,19.0,8,2016,12
355,11600086,3,3,0,0,0,0,0,0,0,0,0,Minnesota Timberwolves,43.0,101.0,W,18.0,21.0,20.0,7,2016,6
356,11600087,0,3,1,1,0,0,0,0,0,0,1,Utah Jazz,38.0,84.0,L,20.0,9.0,12.0,-4,2016,5
357,11600088,5,2,1,1,0,0,0,0,0,0,0,Los Angeles Lakers,45.0,112.0,L,28.0,22.0,21.0,-11,2016,9
358,11600089,5,3,0,1,0,0,0,0,0,0,0,Boston Celtics,41.0,96.0,L,19.0,23.0,26.0,-25,2016,9
359,11600090,1,1,0,2,0,0,0,0,0,0,0,Detroit Pistons,37.0,92.0,L,20.0,14.0,20.0,-11,2016,4
360,11600091,2,2,1,3,0,0,0,0,0,0,0,Dallas Mavericks,42.0,91.0,L,20.0,15.0,24.0,-15,2016,8
361,11600092,2,4,3,0,0,0,0,0,0,0,0,Charlotte Hornets,49.0,96.0,W,22.0,16.0,17.0,8,2016,9
362,11600093,4,3,0,1,0,0,0,1,0,0,1,Orlando Magic,46.0,114.0,W,27.0,15.0,25.0,3,2016,8
363,11600094,1,5,0,2,0,0,0,0,0,0,3,Chicago Bulls,45.0,81.0,L,24.0,10.0,18.0,-16,2016,8
364,11600095,2,3,0,1,0,0,0,0,0,0,0,Brooklyn Nets,36.0,111.0,L,28.0,24.0,20.0,-5,2016,6
365,11600096,6,1,1,1,0,0,0,0,0,0,0,Washington Wizards,50.0,119.0,W,33.0,17.0,23.0,37,2016,9
366,11600097,4,3,1,1,0,0,0,0,0,1,0,Minnesota Timberwolves,56.0,109.0,W,21.0,19.0,23.0,35,2016,10
367,11600098,3,0,0,3,0,0,0,0,0,1,1,Denver Nuggets,49.0,101.0,W,26.0,21.0,25.0,26,2016,7
368,11600099,3,4,4,0,0,0,0,0,0,0,0,Los Angeles Lakers,49.0,94.0,L,20.0,24.0,29.0,-4,2016,11
369,11600100,1,3,0,1,0,0,1,0,0,0,0,Miami Heat,46.0,110.0,L,12.0,19.0,30.0,-3,2016,6
370,11600101,2,1,0,0,0,0,1,0,0,0,0,San Antonio Spurs,48.0,114.0,W,31.0,13.0,15.0,15,2016,4
371,11600102,5,1,0,1,0,0,0,0,0,0,1,Golden State Warriors,51.0,107.0,W,27.0,14.0,18.0,11,2016,7
372,11700001,7,5,1,1,0,0,0,1,0,0,0,Golden State Warriors,53.0,102.0,L,17.0,14.0,28.0,-6,2017,14
373,11700002,2,6,1,1,0,0,0,0,0,0,0,Los Angeles Lakers,48.0,99.0,L,27.0,18.0,29.0,-9,2017,10
374,11700003,5,2,0,1,0,0,0,0,0,0,0,Toronto Raptors,44.0,121.0,W,22.0,22.0,34.0,8,2017,8
375,11700004,0,2,0,3,0,0,0,0,0,0,0,Miami Heat,48.0,96.0,W,24.0,22.0,22.0,6,2017,5
376,11700006,3,10,0,0,0,0,0,0,0,0,0,Memphis Grizzlies,54.0,92.0,W,16.0,18.0,21.0,8,2017,13
378,11700008,5,3,1,1,0,0,0,0,0,0,0,Boston Celtics,52.0,94.0,W,26.0,12.0,20.0,12,2017,10
379,11700009,4,3,0,0,0,0,0,0,0,0,0,Dallas Mavericks,42.0,106.0,W,24.0,19.0,16.0,2,2017,7
380,11700010,2,6,0,0,0,0,0,0,0,0,0,Sacramento Kings,46.0,106.0,W,15.0,18.0,26.0,10,2017,8
381,11700011,4,5,0,0,0,0,0,0,0,0,0,Los Angeles Lakers,48.0,107.0,L,26.0,24.0,25.0,-6,2017,9
382,11700013,2,5,2,1,0,0,0,0,0,0,0,Oklahoma City Thunder,44.0,97.0,L,16.0,20.0,23.0,-7,2017,10
383,11700014,5,6,1,1,0,0,0,0,0,0,0,Portland Trail Blazers,47.0,112.0,L,20.0,13.0,27.0,-2,2017,13
384,11700015,3,1,2,0,0,0,0,0,0,0,0,LA Clippers,44.0,98.0,W,23.0,25.0,23.0,14,2017,6
385,11700016,4,2,0,1,0,0,0,0,0,0,0,New York Knicks,53.0,107.0,L,20.0,15.0,23.0,-8,2017,7
386,11700017,0,2,0,0,0,0,0,0,0,0,0,Philadelphia 76ers,40.0,89.0,L,19.0,15.0,22.0,-21,2017,2
387,11700018,3,2,2,0,0,0,0,0,0,0,0,Cleveland Cavaliers,38.0,93.0,L,26.0,19.0,30.0,-16,2017,7
388,11700019,2,2,1,1,0,0,0,0,0,0,0,Detroit Pistons,48.0,104.0,L,21.0,19.0,27.0,-5,2017,6
389,11700020,2,2,1,1,0,0,0,0,0,0,0,Milwaukee Bucks,44.0,86.0,L,23.0,20.0,17.0,-18,2017,6
390,11700022,2,1,0,0,0,0,0,0,0,0,0,Los Angeles Lakers,32.0,104.0,L,25.0,13.0,22.0,-18,2017,3
391,11700023,2,1,0,0,0,0,0,0,0,0,0,Dallas Mavericks,49.0,118.0,W,26.0,17.0,14.0,47,2017,3
392,11700025,3,3,0,1,0,0,0,0,0,0,0,Orlando Magic,49.0,112.0,W,23.0,11.0,17.0,23,2017,7
393,11700027,6,3,0,2,0,0,0,0,0,0,0,Portland Trail Blazers,47.0,106.0,W,20.0,17.0,30.0,5,2017,11
394,11700028,5,5,0,0,0,0,0,0,0,0,0,Brooklyn Nets,60.0,107.0,W,22.0,24.0,25.0,19,2017,10
395,11700031,5,7,0,0,0,0,0,0,0,0,0,Detroit Pistons,57.0,109.0,W,26.0,12.0,15.0,22,2017,12
396,11700032,4,1,0,0,0,0,0,0,0,0,0,Chicago Bulls,42.0,114.0,W,30.0,19.0,30.0,13,2017,5
397,11700033,1,1,0,0,0,0,0,0,0,0,0,Oklahoma City Thunder,46.0,102.0,W,22.0,20.0,25.0,11,2017,2
398,11700034,6,7,1,3,0,0,0,0,0,0,0,Utah Jazz,53.0,112.0,W,22.0,15.0,22.0,11,2017,17
399,11700035,7,4,0,0,0,0,0,0,0,0,0,Cleveland Cavaliers,51.0,102.0,L,25.0,19.0,21.0,-4,2017,11
400,11700036,4,6,0,0,0,0,0,0,0,0,0,San Antonio Spurs,43.0,113.0,W,28.0,17.0,16.0,20,2017,10
401,11700037,4,7,1,0,0,0,0,0,0,0,0,Orlando Magic,54.0,93.0,W,17.0,23.0,24.0,3,2017,12
402,11700038,2,4,2,1,0,0,0,0,0,0,0,LA Clippers,41.0,106.0,L,22.0,20.0,30.0,-28,2017,9
403,11700040,2,2,2,3,0,0,0,0,0,0,0,Washington Wizards,42.0,102.0,W,17.0,23.0,20.0,8,2017,9
404,11700041,2,0,2,0,0,0,0,0,0,0,0,San Antonio Spurs,47.0,122.0,W,31.0,21.0,25.0,22,2017,4
405,11700042,4,6,1,0,0,0,0,0,0,0,0,Chicago Bulls,44.0,95.0,L,25.0,19.0,34.0,-13,2017,11
406,11700043,0,0,1,1,0,0,0,0,0,0,0,Los Angeles Lakers,49.0,75.0,W,21.0,20.0,17.0,6,2017,2
407,11700044,2,0,0,2,0,0,0,0,0,0,0,Minnesota Timberwolves,31.0,110.0,L,22.0,28.0,21.0,-32,2017,4
408,11700045,3,2,0,2,0,0,0,0,0,0,0,Brooklyn Nets,48.0,117.0,W,29.0,17.0,27.0,34,2017,7
409,11700047,2,2,2,0,0,0,0,0,0,0,0,Phoenix Suns,38.0,102.0,L,18.0,32.0,19.0,-18,2017,6
410,11700048,2,4,0,0,0,0,1,0,0,0,0,Boston Celtics,53.0,113.0,W,19.0,15.0,24.0,17,2017,7
411,11700049,3,4,0,1,0,0,0,0,0,0,0,New York Knicks,36.0,95.0,L,20.0,17.0,21.0,-22,2017,8
412,11700050,3,1,0,0,0,0,0,0,0,0,0,Atlanta Hawks,46.0,100.0,W,22.0,26.0,27.0,12,2017,4
413,11700051,3,6,0,2,0,0,0,0,0,0,0,Miami Heat,49.0,109.0,W,23.0,20.0,20.0,3,2017,11
